,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
38533,66d0b11264f0bd9e,"""

 Dirty Version 

Removed a comment saying that a """"dirty version"""" was leaked to the internet that contained """"raunchier lyrics.""""  This is incorrect as the """"dirty version"""" was the original recording.  The radio and video versions were edited. """,0,0,0,0,0,0
118290,7814c141551a8dc5,I'm citing your mother.,1,0,0,0,0,0
150852,7312a95afa167106,"""
Did you ever think that the reason people don't bother responding is that they have simply given up?  You do realize that most people don't want to contribute just so that they can fight useless internet battles with site administrators don't you?  The general consensus is """"why bother?"""" when only a handful of editors ever get to contribute because they have the right friends or know how to game the system.  What do you think is going to happen when nobody cares enough to bother contributing content to Wikipedia?   The impression is fast becoming that the site is run by a handful of elitists who's policy is more important then the content or the people they serve.  Your attitude is proof of that.   """,0,0,0,0,0,0
51025,887dafcf877a9624,"""Thank you for experimenting with the page Boy in Da Corner on Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.  S | talk """,0,0,0,0,0,0
104976,3193f34e72508a6e,"Quizfarm 

I see you fell to the temptation to take the Quizfarm test. ;->  You're right, though; whoever designed it doesn't understand much of what they're assessing!   Talk",0,0,0,0,0,0
89353,ef06ff5c017bdb18,"December 2014 (UTC)

 Since you have participated in or closed one or more of the recent riot/massacre/etc. decapitalization discussions, you are being pinged in case you want to be aware of this one; as agreed at the close linked in the move rationale at Talk:Watts Riots.   03:33, 15",0,0,0,0,0,0
156687,d23038f11e59ac5b,"Absurd claims 

Stop, you dimwit. Your accusations and insinuations may be well-intentioned but you are clueless. Sure, be bold but don't be fucking stupid. -",1,0,0,0,0,0
120851,868acde3c06224a2,"""1. """"prevent authors from advertising"""" ... you're kidding right? benefit of the doubt response: you are doing a really, really shitty job considering John Major Jenkins.
2. Just in from a WikiWacker:  03:08, 1 July 2009 Senor Cuete (talk | contribs) (37,616 bytes) (Mardyks: you need to adjust your medication.) (undo) 
CASE CLOSED! Bye, bye losers.

""",1,0,0,0,0,0
72451,c1e23ce6af66fa0e,A butt ugly fugly muthafucka like you should do the world a favor and just kill yourself already!,1,0,1,1,1,0
137878,e1d54ebd11a370d7,the details to the footnote section,0,0,0,0,0,0
110837,50f2bf11bbb60faf,"""

{unblock| First Thank you for reviewing My first appeal, The reason I am asking to  be unblocked is because I have yet to read any rule/suggestion that states or implies """"Giving any band user an Award constitutes vandalism"""" and/or """"Creating a new talk page to revert a deleted talk page of a band user constitutes vandalism"""". Furthermore, as  I have stated on this page  I do fully appreciate and ask for politely full explanations of what I did wrong so as not to make the same mistake twice. Since I obviously did not receive a full explanation I did not fully understand the Policy on said accusations of said specific vandalism. }}""",0,0,0,0,0,0
25903,44920fe345f63056,"""

Dont call me """"kiddo"""". Dont you dare try and patronise me. Go ahead and try and add more hours just for standing up for myself. Pathetic.""",1,0,0,0,1,0
23666,3e85f79283c09ac7,"May 2006 (UTC)
My response to  simply argued that the assertion about Haredi Jews was in need of citations and perhaps consensus. (I note that the assertion was recently removed so it seems to have been settled.)  ÷ talk 18:03, 16",0,0,0,0,0,0
43342,73b38c06fae69b1b,EAT CRAP AND DIE!!!!!,1,0,1,1,1,0
104648,2fd1ff95a4d73910,This is your introduction to the Formula 1 official website not being particularly accurate at times. Bruni was fifteen laps down in Australia and was not classified as a finisher. Sato blew his engine up in Malaysia and at San Marino and parked it and did not finish. Fisichella's car died eight laps short in the US with mechanical failure and Zonta lost his engine at Spa with a lap or two to go.,0,0,0,0,0,0
15178,280fcf79ff2334a3,"Craig Newmark

Craig Newmark is a Kike, fuckhead!",1,0,1,0,1,0
115987,6c2d7846f7f58ce0,"You're right; I should have looked in the log before coming here. Still, it was an admin who undeleted it (obvisously), without recourse to VfU; I suppose that was just a misunderstanding? -",0,0,0,0,0,0
44329,76617f56caefc882,"Nawlin, my comments on pederasty were not vandalism but factually accurate statements.  I think your warning is unfounded.  I would like some way to resolve these differences amongst us or go to a conflict resolution.

Thanks,

Honesty987",0,0,0,0,0,0
56110,95ed6b9ad7c3c316,"REMEMBER ME?! I'MMMMMMMMMMMMMMMMMMMMMMM BACK YOU CHILD RAPIST FAGGOT FUCKER!!! YOU LICK LITTLE 2 Y/O GIRLS PUSSIES AND SUCK 1 Y/O DICK!!!! GAY ASS FAGGOTTTTTTTTTTTT. YOU GOD DAMN CAMEL JOCKEY FUCKER! YOU GOD DAMN A.B.C!! YOU SUCK APE COCK MOTHERFUCKER! YOU MOTHER RAPES DINKS WHILE YOUR DAD FUCKS HAPA COCK!  YOU FUCKING GINZO LOOKING MOTHERFUCKING NIP LOOKING FAGGOT!  YOU SUCK SAND NIGGER PUSSY! YOU FAGGOT! WOG MOTHERFUCKER! YOU LICK LITTLE 2 Y/O WETBACK WHORE LOOKING RAGHEAD SPEWING OCKER PUSSY!  YOU FUCK 10 Y/O NEEJEE ASSHOLE! YOU MOTHERFUCKING LIMEY BITCH!  YOU MOTHER IS A CROSS-DRESSING WHORE SLUT THAT MARRIED A CROSSING DRESSING FAG TRANSSEXUAL! YOU BITCH ASS JIM FISH HAJI GUB ASS MOTHER RAPES DEAD GRANNIES! THAT BITCH DIGS DEAD SLUTS UP FROM THE GRAVE YARD AND STRAPS HER STRAP ON ON AND BANGS THE DEAD SLUTS IN THEIR ASS!!! YOU MOTHER FUCKS YOU GOD DAMN DUNE COON CHEE-CHEE BOG IRISH LICKING EIGHT BALL JUNGLE BUNNY OREO SUCKING GREAT GRANNY!!!  AND I KNOW YOU FUCKING WATCH WHILE TRAIN BANGING CHILDREN!  CHILD RAPIST MOTHERFUCK!  YOU RAPE HUNS!  YOU SUCK CHILD COCK! YOU SUCK FLIP CHILDRENS DICKS AND FINGER CLOG WOG BOUNTY BEAR ASS!  I'M GOING TO FOLLOW YOU AND POST ABOUT YOUR CHILD RAPIST LOVING WHORE ASS EVERY DAY YOU SLUT ANN NIG-NOG LOVING WHORE! AND IF I AM BANNED I'LL WAIT YOU FUCKING SLUT BANGING PUSSY LICKER AND THEN POST AGAIN AFTER MY BAN IS UP YOU CHILD RAPIST! YOU EAT CHILDRENS COCK AND SUCK THEIR PUSSY FOR BREAKFAST, LUNCH AND DINNER!",1,1,1,0,1,0
51504,89c88b424782eabf,"""

The determination of reliable sources in relation to determining the scientific consensus is whether or not they are independent, third party sources with no reason outside of scientific validity for coming to such conclusions. That is not the case here, all the studies you've cited """"disproving"""" a link have financial ties with the vaccine manufacturers, such as the AAP, the people who did the study in the New England Journal of Medicine etc. The JAMA study in Denmark was done by people with ties to vaccine manufacturer Statens Serum Institut, and omitted 10-25% of Autistic cases in the earlier findings to give the illusion of a constant rate of Autism increase after thimerosal was removed in 1992, even though today the Autism ratio is 1 in 1500 as opposed to 1 in 500 then. The AAP, the website where almost all the other studies are described has considerable ties to the vaccine industry as do Immunization branches of public health. If you want to examine a fringe minority position, include only independent researchers in the controversy and then make the evaluation over which side can be considered """"fringe."""" 

129.64.129.56  """,0,0,0,0,0,0
4534,0c0e9e001b1d82cf,"Gay Sex =

Demiurge loves it in his Irish ass.",1,0,1,0,0,0
111464,544a40e87044a325,"Ok, so they weren't terrorists prior to 2001, they only became terrorists when the US chose to designate then such? What planet do you live on....nod!",1,0,0,0,0,0
67199,b3d0d156b00d9da0,"Please check additions to Haunted Castle at Six Flags Great Adventure 

Cliff...
Please review my additions to the Haunted Castle at Six Flags Great Adventure. I wrote a book, and I am publishing it on my website for free. 

I just added this fact, spelled out on the page http://www.popartpete.com/hauntedcastle_main.html

I also still cannot add sources to the bottom.
If I could, it would be easier to verify.

Please let me know if what is changed is okay. It's a totally free link, so it can't be spam. No one is asked or obligated to buy anything.

I just want a way for people to be directed to the free book online, so everyone can enjoy.",0,0,0,0,0,0
54769,926351556b07c87f,"Hi, the Greek pages are a disgrace. The demographics section was written some time ago with correct data and many links to support them, and they have all been removed. I am not going to deal with this, because it is not my function in life to clear up the SHIT of other people. Please accept that what is written there is propaganda and lies, and needs ro be removed,. Thank you.",1,0,0,0,0,0
24413,4083d8927c256b71,"There wasn't really an appropriate place to mention the show's surrealism in the article - let alone with sources - but I've shoehorned it in anyways simply because I really don't feel like dealing with any more passive-aggressive, aspergers-fueled messages from you.",0,0,0,0,0,0
6855,124ca2ef82c91ec2,go vandercken!! go!! wikipedia needs you besides why are you waisting your time talking in here instead of writing an article? and why do you have a user page full of userboxes are  @!$%?*# or what ?,0,0,0,0,0,0
