,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,label
17804,2f0266d8068eff72,"I will revert this vandalism next month and every month after the blocks are removed and there's nothing you retards can do about it. Go ahead, cover under a moderator like the cowards that you are. You think bans can stop me from righting this wrong?",1,0,0,0,0,0,toxic
21298,382724c92c500a3d,Sigh. Slurring your opponents in an effort to win points to make an article slant to your POV is different than calling a bitch a bitch when dealing with a piece of fiction. P Fiction is not srs bizzness.,1,0,1,0,1,0,obscene
69491,b9dc7db83672a4ca,"""

then why you deleted my cited edits, i myself wrote that ojha contradicted tod many times but in his book """"suprasidh itihaskar james tod ki gatha""""(biography of noted historian james tod) he has praised tod , if you have read tod book foreword then he himself said he wanted future historian to correct his facts and his book is not an outright historical document it was a platform so that future historian can do the building work, what you expect from tod who was first historian about rajasthan that in the first attempt he will write with 100% accuracy. thats the difference mate btw greats(ojha) and failed people(freiteg). ojha is not attacking tod personally even though ojha is a legendary historian who is called by university such as havard and chicago even in british era even though he was a hindi historian and on other side is freiteg who lives in air without achieving nothing.115.241.247.223  """,0,0,0,0,0,0,non-toxic
73608,c4f9b5f17d7b1a79,REDIRECT Talk:German Americans/Archive 2,0,0,0,0,0,0,non-toxic
155640,c14b1ca18a037a35,"Hey JustAnother 
You suck balls  lol",1,0,0,0,0,0,toxic
144499,0dc8be9ceed80ccf,"BTW, THERE ARE OVER 100,000 register republicans in the 6th so back of your psyco delusions that evey person that edits on Roskam bio is a sock... YOU DUMB FUCKS ARE WITH OUT CONTROL and are totally IN A ZONE OF EVIL.",1,0,1,0,1,0,insult
31255,53030ad42aec36cd,"Oh! I found out what his knickers are in a not about, Kev said 'fuck off idiot' in his edit summary to his first defacement of our talk page! ROFLMAO! That's brilliant, nice work Kev, making friends already. P Please make friends with the LESS crazy type of wiki-fascist PLEASE? xAidenx",1,0,1,0,0,0,obscene
122748,90a503ddf75e052b,"frankly errant, you're a bit of a dick. ban me from Wikipedia or whatever for saying that, I don't care.",1,0,1,0,1,0,insult
143273,fe34c3e5753a17b7,bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth bicth,1,0,1,0,1,0,insult
59939,a070d35563a2fb9d,"Oh, I see. Fascinating.",0,0,0,0,0,0,non-toxic
84867,e319b7295f0e96ea,I asked you to fuck off.  Its my talk page and I stick by that comment.  It is my right to ask people to stay off my talk page and stop harassing me here.  Little quick to the gun there skippy.   Bits andPieces,1,0,1,0,1,0,insult
127439,a993a5112807d624,"Nawwww 

Jew fixed it up 3
You're no fun",0,0,0,0,0,0,non-toxic
14119,253db2d4d4eb81a5,"Do you know what you are? You are a stupid Canadian. And do you know what stupid Canadians do? Nothing. They speak French, and play stupid ice sports. Case closed.",1,0,0,0,1,1,insult
82942,ddecd8a417f8da3a,"""

 I have to put this as sittign here cackling my head off.  Are you peopel on leave from a psyche hospital?  I just found the following post from prissy Dame Ewart on some other user's talk page.

Its all very weird.  This Gretaw is not me.  It seems she also is offended by Dame Sara so good on her.  Fancy this Sarah going to anothers talk page and speakign to them as though they are someone else.  That is so wacko.  Shows how you guys are.  Very delusional.

Its a delicious honour to be blocked from you feral ninnys.  TY for the compliment.  I just edit on Help.com but really, what a waste of time editing anywhere, especially when no one pays for the effort.

Ensure Dame Sarah reads this below the obvious delusional it is.  No one presumes to that extent unless the need some help.

Why would I register an accoutn when I wont even sign posts, (too much IT nous for that whereas the rest of u dont it seems).  

""""User talk:Gretaw
From Wikipedia, the free encyclopedia

Jump to: navigation, search
1.Please assume good faith when dealing with other editors. See Wikipedia:Assume good faith for the guidelines on this.  Longhair\talk  
2.Wikipedia guidelines dictate that you assume good faith in dealing with other editors. Please stop being uncivil to your fellow editors, and assume that they are here to improve Wikipedia. Thank you.  Bidgee  
[edit] Gundagai
Ms Gundagai, normally I would be thrilled to be the centre of so much attention (so far all your edits, except those to your userpage, have been devoted to me), but article talk pages are for discussing the article, not for making personal attacks on other users. If you wish to give me feedback, I would be most interested to read it. The appropriate place for such postings is my userpage, not article or project space.
If you truly object to editors """"fiddling...and inteferring with some else's words,"""" then you might want to consider whether Wikipedia is the right place for you. Every time you make an edit, you acknowledge acceptance that your edits may be edited any number of times by any number of people. At the bottom of each edit page is this statement: """"If you don't want your writing to be edited mercilessly or redistributed by others, do not submit it.""""
I strongly caution you about continuing to make personal attacks on other users. The community condemns personal attacks, and should you choose to continue making them, it will result in further and longer range blocks. It's very easy to avoid such blocks by simply commenting on article content instead of editors. I'm sure we can all work together constructively and productively if we refrain from making comments about other users.
I am very pleased that you now have an account and I think this is a sign of good faith on your behalf. So thankyou for that. I hope we are able to get these issues resolved so you may be able to enjoy contributing to Wikipedia. Sarah Ewart (Talk) """"""",1,0,0,0,0,0,toxic
134819,d11546127c62f12d,"One more question
hey sir
that page is a hella of a proffessional looking biography now just get off my dick...seriously mother...im trying hard here to do what is recommended and all but...cmon man go on someone elses page and get a fucking life....i am featured on band mix myspace facebook page google profiles have a website and linked as much as i can
you gotta admit for the first post i ever did it came out alright... if you could help me though i dont want the top to say user/josheastman/JO i want it just to be JO",1,0,1,0,0,0,toxic
116213,6d52d57755b3f4ae,"Hey you FUCKWAD pedophile

Do you even fucking realize what this asshole did to our country.  I bet you'll be cheering when you see penises cut and put in our troops mouth.",1,0,1,0,1,0,toxic
114060,622e4cba2477a256,"Dear, idiot. The talk page is not a place for comments. Wikipedia is not a forum or a chatroom. The talk page is for comments concerning the article, such as its size, information, images, etc.",1,0,0,0,1,0,toxic
142901,fc3c400b1f303f9c,"Lol, no problem at all. After that last bit of racism, he definitely needed blocked asap. Thanks for the advice, and the welcome!",0,0,0,0,0,0,non-toxic
152484,8e22c998a9b8fe8a,"Morning
Many people have the idea that they should brush their teeth in the morning, in addition to after meals.
Mention if this merely wastes the protective effects of saliva and should be discouraged.",0,0,0,0,0,0,non-toxic
44930,781c8ddcc4140ea2,"""
There's nothing wrong with being bold, unless you are """"boldly reverting"""" or """"boldly ignoring"""" the article probation that has made it necessary to build consensus before adding anything potentially contentious.    """,0,0,0,0,0,0,non-toxic
100948,1c4a6d60ba3045a7,"Thank you for experimenting with the page West Cheshire College on Wikipedia. Your test worked, and has been reverted or removed. Please use the sandbox for any other tests you want to do. Take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.    (Talk)",0,0,0,0,0,0,non-toxic
48541,81d3164c8d36c716,"Hell-bound fuckwit!

Hu,you are a fuckwit who belongs in one place - the Lake of Fire in Hell! It is because you are a nutcase and an untermenschen faggot! - ( )",1,0,1,0,1,1,toxic
22748,3c14b63165bfb5c8,"Cleanup Reply 

It looks better than what was previously described, but it still is very light on source material (only one source for the article.) Additionally the article could use some fact-based expansion of the material to read more like an encyclopedic entry. To me it seems to be a series of poorly documented bullet statements at the beginning and also needs little corrections such as stating a person's full name before referring to them by title and surname only.

137.3.122.49",0,0,0,0,0,0,non-toxic
11266,1dd35588a4c49b0a,"hi u suck  cause you deleted my page bye 

hhh",1,0,1,0,1,0,insult
45793,7a624a47c3985311,I'm not defending anything to you . Your biased and a vandal. Stop taking down my dispute or be banned.,1,0,0,0,0,0,toxic
31150,52bb10effbdb29fa,"""

Just how many sticks of dynamite would need to go off inside your thick head before you get it? Trying to dismiss the WBO is piss weak. It's been on par with the other 3 for years. Check the record of wbo champions in unification fights.

This is the last time I'm explaining it, so read carefully. When Jones-Johnson happened there was ALREADY an undisputed linear champion - Michalczewski. Jones & Johnson's belts meant NOTHING....PAPER titles. As well as being linear champion, Michalczewski & was the RIGHTFUL HOLDER of the WBA/IBF belts anyways. He never lost them in the ring. He was stripped under bogus politics. Your sources are still SHIT. You haven't heard of any of the sources I posted because you're a noob whos only knowledge is from hbo & The Ring, who have ZERO credibility on this issue.

Jones had only won a """"vacant interim"""" wbc belt, champion Tiozzo relinquished the wbc belt, Jones was declared wbc holder then relinquished it. Rocchigiani won it then Jones decides he wants it back so the wbc illegally stripped Rocchigiani. Michalczewski then defeated the rightful holder.

Re-read the fucking link;

http://www.boxrec.com/media/index.php?title=Fight:12432

My main source is the Linear championship policy which goes back over 100 years. A policy you, being so dumb, don't even understand. HBO are a joke....whenever Jones faced his hand picked opponents defending his bogus belts on their broadcasts, hbo would even mention the legit champion - Michalczewski.""",1,0,0,0,0,0,toxic
42780,72265a8b4f4ec07c,69.47.197.27  Ip fuck you.,1,0,1,0,0,0,toxic
82499,dcb6acf42b7a55a9,"Block 

I have just been blocked by user FeloniousMonk for issues surrounding the entry on Christopher Michael Langan. This entry has been fraught for some months, but my contribution has been confined to the last week or so.

I acted several days ago on a longstanding request by the subject of the entry to remove what he considers a potentially libelous section of the entry. User Jimbo Wales judged the section to be blatant original research and deleted the section. This followed many months in which several editors, including FeloniousMonk, refused to see any problem with the section. Some editors were needless to say displeased with this correct decision by Mr Wales, and argued against it, although they did not try to re-place the deleted section.

I have provided extensive arguments on various other content issues to do with the entry. Progress was being made toward improving the article, but some users whom I consider clearly biased against the subject of the entry, had difficulty accepting these arguments. Other editors agreed with my arguments, which were extensively but politely put. Some editors changed their position on some issues, such as the issue of whether to include certain links, which user Arthur Rubin originally opposed the inclusion of (deleting them with little reason given), later acknowledging that inclusion of the links was legitimate.

FeloniousMonk is an editor involved with the entry, and he is blocking for reasons of a content dispute. This is in violation of policy. In addition, he has not provided any arguments why my edits are sanctionable. I do not believe there was a problem with my edits, the vast majority of which were confined to the talk page of the entry, and I would ask any administrator to examine my record. My userpage contains some links at the bottom to recent important edits in relation to this entry, including many by myself.

Some users implied that I was in fact a sock-puppet for the subject of the entry. I realised just before this block was placed that a checkuser request was conducted a couple of days ago that showed I was unrelated to Langan. I in fact live outside the United States, do not know the subject, am not a proponent of his ideas, and am not a proponent of intelligent design. I have stated this previously on several occasions. A link to the checkuser request is located at the bottom of my user page.

This block is a clear violation of policy by an administrator, and an abuse of power.",0,0,0,0,0,0,non-toxic
