,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
44098,75c4c4d2ea6094a1,"""

 Reply to """"On gender"""" 

Your posted: Don't guess at someone's gender, as you have done here.  It is uncivil, and could in fact be taken as insult.  Any argument you might have that their 'name appears to be that of a female/woman' is invalid, as you have no idea if that is their name, last name, middle name.. etc.  It could even be a reference to the male comicbook character Blade, who had the name of Daywalker given to him by others in the comic book.— dαlus Contribs 

If you know your friend’s gender, spit it out, you stupid ass. Your entire posting, if you didn’t have the agenda I ascribe to you, infra, would have been “FYI: He/she is a female/male” and I would adjust accordingly. Hell, if you tell me that Dayewalker is a consortium, and I’d refer to Dayewalker as “they/it.” Don’t continue to be an ass if you post further, or understand that your further postings are unworthy of reply.

I note that you are not correcting your friend Dayewalker when she posts to you 6 days ago """"I saw that afterwards, I knew HE was topic banned but it had slipped my mind about the overall bannation. Thanks! Dayewalker (talk) 06:48, 13 July 2010."""" Are suggesting that you know that Dayewalker has completed genetic testing on the subject of her comment, so that he (Dayewalker) is not guessing at ‘his” gender (the subject of her (Dayewalker’s) comment) when he only refers to """"he’;"""" or that he (Dayewalker) has genetic evidence that the """"he"""" is actually a """"she"""" and she (Dayewalker) is insulting them by suggesting that the """"he"""" is too ballsy or pushy to be a woman/“lady.” Dayewalker is not whining about this unintended insult of either referring to a woman as “she” or equally unintended insult of referring to a man as “she.” Don't be an ass.

If Dayewalker, or anyone, is so concerned about their gender identification, and they are not an idiot, they will use a prefix like """"Mr."""" or """"Ms."""" Dayewalker has not said anything about it and it is off topic to the discussion. If you wish to join into the discussion, please feel free. On second thought, don’t join in. I have no confidence that you would answer the questions posed by the other editor either. Dayewalker (he she, they, etc.) doesn’t answer his question. Ut oh, now I’ve called Chowbok a “he.” No doubt her boyfriend/girlfriend will rush in to call me a “beast” and start a fight on the 2nd grade playground. If Dayewalker thinks that he has been called a """"sissy"""" or a """"girlie,"""" then she can address that with me. He doesn't need a mighty protector to create issues designed to get me banned. And by """"protector,"""" I mean you. You are an ass. Male. Female. Both. Neither. And of whatever ‘sexual orientation,” if any, that you wish to use to identify yourself, or not identify yourself, or feel the need to identify yourself, or feel the need to keep private, or over which you do not care. I don’t care what gender, if any you (him/her/them/it) are.  

Animal. Mineral. Vegtable. You're an ass.""",1,0,1,0,1,0
10613,1c0354279a69b21d,"SaveLeos User Talk Page
Please do not vandalise or delete my user talk page. This is highly disrespectful. You make many inaccurate statements in your comments. Please restore my user talk page you deleted without permission. I suggest you might want to have a read online about the sorts of behaviours that Wikipedia editors are being critised for. Your deleting of another users page is probably one of the worst examples of Wiki-bullying and Wiki-harassment ever seen. At the very least, you should have started a discussion before talking unilateral action.",0,0,0,0,0,0
65796,aff43f8f08377766,", and that is why persian culture has always been the dominating force in central asia, the middle east, and the ottoman empire",0,0,0,0,0,0
61747,a53f637403423323,[[User_talk:Osy|Post your comment to,0,0,0,0,0,0
38513,66c3bced1735cb90,AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIR,1,1,1,1,1,1
72184,c13faaba6ad756e9,Also take a look at this section.,0,0,0,0,0,0
95865,00bf02aeecd89970,"I read that and I'm not sure exactly how to do the referencing project thing but I will post the list. And alot of these singers sing in whistle very well my favorites are Toya Alexis, Shoshana Bean, Tamar Braxton, Tisha Campbell, Blu Cantrell, Mariah, Kelly Clarkson, Terry Ellis, Lisa Fischer, Nina Girado, Vivian Green, Jennifer Hudson, JoJo, Lani Misalucha, and Shanice.",0,0,0,0,0,0
122302,8e30d5ab0f399dcf,"o canaCUpostsuchdata onatalkpg?? 

You're in Australia using Optus Internet (In Sydney,",0,0,0,0,0,0
127162,a81e3ab860416a69,I'm sorry could you be more specific?,0,0,0,0,0,0
43446,73eea43d7109b427,batista is also 300 lbs not 317 thats bullshit.,1,0,1,0,0,0
46098,7b283f6c64d76aa0,"your racist attitude is being ignored and your bias views over Malvinas is exposed by the way you manipulate the words to meet your needs, you are good but not good enought to win a discution in a intellectual manner, the only way you can overcome my wisdom is to have me removed as any british would do in face of greater chalenges.",1,0,0,0,0,0
81224,d94b76b291a099b7,"""

 int add(int a, int b 

  being a Vandal FUCK YOU!!!!   """,1,0,1,0,1,0
144051,071a892d2d7b13be,"Stop being a hypocrite Seb

You're attacking me indirectly, take your own advice and stop edit warring and stop libeling. The one not keeping your cool is you. Cite your sources libeler.",1,0,0,0,0,0
119682,7fe598ce6ccd7fe6,"Unblock 

I totally disagree with any unblock without allowing Giano the decency of dealing with this in his own way. What we have now is ridiculous, first you block him and then you unblock him..without even allowing him the freedom to do as he likes. You don't even know if he wants unblocking. (  )",0,0,0,0,0,0
8490,168d515e2e99f78d,Another backlog. Thanks. (Trouble?/My Work),0,0,0,0,0,0
29175,4d56a681b423022b,"global warming 

Many thanks for your message.  Unfortunately I saw it too late, but actually the quote (as properly quoted, not as originally misquoted) is quite informative, and this is what I've picked up on.  You'll see my edit to the article, and my followup comment on talk.  I'll leave others to do with it as they see best.  Feel free to change anything I wrote that doesn't fit in well with the article.",0,0,0,0,0,0
42288,70d7cdf6098c342b,"""

 As per tour request and the outrageous mendacious accusation from others.  

As per your request I have made it clear for  and any of his associates that he has not been subjected to legal threat - he is so inventive in covering up his own errors and fails. 

As it's not clear is there anywhere else I need to post and advisory? 

I have to make clear that i do not welcome his repeated attacks upon others and his abuse of Wiki to empower himself. His behaviour is such that It drives editors away and as there is still an ongoing issue with editor retention that may been to be addressed. 

I will not be responding to his misbehaviour - but should be continue his abuse and bullying I will refer him to a list he has inspired on a personal wiki page. I so wish that Wiki would get with the issues of Cyber abuse and put in place correct portals and systems to protect individuals - and not just admins. That bias is so anti-diversity and sitting in the very heart of wiki. What is the best way to get such a deficit addressed and ensure that people attacked and victimised through wiki can be secure in knowing if they report it is handled securely and with respect. 

Presently it is not occurring - and people are leaving because of it. TTFN    """,0,0,0,0,0,0
45055,7873d5fe5f4c93a5,"""

Pal.  I wasnt going fan boy (unlike you who go fag boy.)  Read a bit about Popper.  Read what fellow players say.  Check out a few harp learning sites.  All say things like """"learn to play like Popper.""""  Read what the fans say """"Popper is the greatest harp blower since (blank.)  Read a critical review.  """"Popper's playing is awesome.""""

Big fucking deal, you wrote 3 lines about Hohner, which gives you the right to change the Popper page.  Real mature, and tell your mate """"Curps"""" that this is my talk page, so it's my rules.  He's guilty of vandalism too.  Bunch of fucking commie faggots.""",1,0,0,0,0,0
99983,172167501c93fe9f,"""

Why on earth do you think I give a fuck about your opinion?  Especially when you're wrong.  How many is """"some""""?  Exactly.  FOAD.""",1,0,1,0,0,0
73106,c3925c1c37114de9,"My user page 

I put Jeff Gordon is the best ever and you deleted it. Why. What is so bad about that?",0,0,0,0,0,0
26135,4527b81151844832,"Kirby Similarities 
Majin Buu reminds kinda reminds me or Kirby from Nintendo where he has the ability to absorb and copy abilities and take on different forms. Hey the two are even the same color pink!
 Evan",0,0,0,0,0,0
84940,e34f051376696d6a,"Looking at [this edit],",0,0,0,0,0,0
11571,1e99a24137be2a96,"Revert
Please do not revert edits from people unless it is needed. It's required for reference lists with more than 20 references to have a scrolling bar for the list.",0,0,0,0,0,0
82945,ddee48750f435a0e,"I see you have resorted to bullying tactics

Very well. You shall become a long term target for my squad of trolls. You're a fuckface who no-one likes, by the way )",1,0,0,0,0,0
8742,1736e5cf8ce3da3a,because Wikipedia is poop-racist!99.99.167.130,1,0,0,0,0,0
10128,1ac7c1ce13d54212,"Reply
Pinkowski spent 80 years researching Pulaski, born under Pulaski's picture, he is the top authority and knows better than any of you...",0,0,0,0,0,0
70307,bc1ab164e1e15fd2,"You suck the beef 

and you know it!!212.183.128.42",1,0,1,0,1,0
127757,ab5600d16eca218a,|listas=Heart Is a Lonely Hunter,0,0,0,0,0,0
95715,fff43d83e83d53d6,""":::What do you mean, """"mind your language""""?  He/she didn't say anything untoward.  You strike me as someone who's into dog-fucking.

""",1,0,1,0,0,0
38393,6682e7043823f54b,"=Stop Editing My UserPage!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

You complete idiotic, no good, piece-of-shit! You edited my userpage! That is MY page and I can say what I want on it!!!!!!!!!!!!!!! Now change it back this INSTANT before I come to your page and do some serious editing!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! You said it was inapropriote like a baby would, but it was okay!!!!!!!!! It's not like I was posting porn or something!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! So put it back NOW before your userpage, AND it's history, become PART OF THE GROUND LIKE YOU WILL SOON BE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,0,1,0,1,0
